name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Moldova,2.579237492,2.674446256,1.663086065,1.485327945,1.080527885,0.855342702,0.919343017,1.004246779,1.10101378,1.189684386,1.299485303,1.344294059,1.276303676,1.313321187,1.261962857,,
Monaco,,,,,,,,,,,,,,,,,
Mongolia,3.435913514,3.457945814,3.28740656,3.256305553,3.161896055,3.112616388,3.238153527,3.370135045,3.232633598,3.400594905,3.457464175,3.653693572,4.023609749,4.101758191,5.347894654,,
Montenegro,,,,,,,,,,,,6.718505312,5.914901432,7.867320422,4.838986838,,
Montserrat,4.30950049,4.323435881,5.85801483,7.513661202,8.366976772,11.15392415,12.73148148,14.16309013,14.04003762,13.09031692,12.4426981,13.36805556,13.17365269,13.10415248,13.06191688,,
Morocco,1.127834347,1.14158677,1.14980954,1.140762281,1.165442654,1.17742931,1.294634301,1.298660836,1.261581055,1.439624399,1.505515307,1.530221857,1.591941027,1.636226774,1.542955622,,
Mozambique,0.069727514,0.063446056,0.066756077,0.06550829,0.066982439,0.074136522,0.084548411,0.082690882,0.097239785,0.094898059,0.087738671,0.092997251,0.112800723,0.104419937,0.113728132,,
Myanmar,0.165174577,0.169794631,0.172963192,0.183781625,0.198426758,0.197697122,0.16212196,0.179195941,0.209632699,0.248953149,0.313938584,0.279532002,0.278072478,0.270283912,0.233011481,,
Namibia,1.054691348,1.120925744,1.086266577,1.10656269,0.956762545,0.930282934,1.077429462,1.122254834,1.175762561,1.286619597,1.313332221,1.42952464,1.469055198,1.90796735,1.59940912,,
Nauru,13.97525911,13.88750456,13.85298601,13.85574118,13.50454576,13.51127046,13.86953348,13.85436346,14.19354839,14.16683178,14.13881748,14.11230633,14.08311995,14.04715128,14.36218828,,
Nepal,0.094235335,0.112296696,0.122643487,0.09681053,0.13512206,0.132537692,0.138269598,0.106001327,0.112902376,0.10361353,0.118808734,0.095639579,0.09511109,0.105412983,0.11947012,,
Netherlands,11.43116633,12.00867016,11.42281326,11.17500244,10.33325955,10.42363723,10.48417168,10.74091351,10.84569481,10.90208574,10.56163794,10.20794675,10.4448877,10.53302812,10.24409211,10.83528896,10.10563095
Netherlands Antilles,34.17418807,32.60990835,34.34502213,1.541356393,11.6866354,31.22711183,31.84302977,30.58777821,30.3659367,31.51364629,30.8370123,29.34110581,32.46292782,30.57451577,30.95717804,,
New Caledonia,9.072672246,9.03906736,9.155498062,8.855813223,9.788924806,10.84613026,9.815636471,11.04633788,12.30447077,11.22952767,12.55120882,12.34310454,12.44597351,13.7210748,12.0291616,,
New Zealand,7.355163363,7.722273961,8.289778083,7.910022633,8.575544348,8.476601542,8.69733262,8.433750346,8.433544262,8.267040602,8.214732837,8.099271756,7.846262494,7.873656818,7.417092873,7.404468899,7.085586028
Ngorno-Karabakh,,,,,,,,,,,,,,,,,
Nicaragua,0.599376614,0.607345671,0.651287926,0.696473819,0.726031904,0.741470137,0.76984806,0.773412541,0.834110052,0.826298871,0.796287939,0.786258688,0.82511721,0.782706012,0.781462977,,
Niger,0.10026974,0.106913496,0.102887928,0.105473509,0.100459297,0.072847097,0.067119827,0.069535908,0.072617315,0.076858019,0.063773593,0.060747272,0.059421106,0.063690857,0.077387575,,
Nigeria,0.317357624,0.358890735,0.348634638,0.340550825,0.370781853,0.640110522,0.657776064,0.755715043,0.699869981,0.711427662,0.744041254,0.651021051,0.616602626,0.615371082,0.4545831,,
Niue,1.691266913,1.727115717,1.772192686,1.823305155,1.877453491,1.929824562,1.979841613,2.026902525,2.073906486,2.12191358,2.174772638,2.231689998,2.294534835,2.357984995,2.426649019,,
Norfolk Island,,,,,,,,,,,,,,,,,
Northern Cyprus,,,,,,,,,,,,,,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,
Norway,8.006935383,7.565552654,7.735408357,8.215055043,9.18542013,8.640737402,9.102590716,8.251537817,9.349531075,9.300466285,9.162506938,9.478448647,9.554887855,10.52976879,9.737825237,9.819414984,9.907863244
Oman,7.594472804,6.783900688,6.924133235,7.409587436,9.25836587,9.966008044,9.21022015,11.37477199,14.18028023,12.0961322,12.52200375,16.16612196,17.69492036,15.95863625,15.16882787,,
Pakistan,0.663356999,0.722354388,0.705388957,0.708624869,0.710563786,0.736493581,0.733766163,0.758432009,0.776311968,0.844396323,0.861188616,0.902969879,0.969145241,0.950683947,0.945515103,0.94052006,0.918895073
Palau,6.587844367,6.631249763,6.47463488,6.334809054,6.216006214,6.120036162,9.449197675,9.366644526,9.67949369,9.443013685,9.578351587,10.07779055,10.38870663,10.33221277,10.27228939,,
Panama,1.297134599,1.786544262,2.137727281,2.091718614,1.954958025,1.958531763,2.325870874,1.900760141,1.968497429,1.743469741,1.79805111,1.998836676,1.8767374,1.996680647,2.26551828,,
Papua New Guinea,0.432322359,0.446905708,0.514169194,0.556017815,0.47017876,0.499675518,0.585355258,0.620618406,0.68366595,0.753289336,0.75674093,0.735691774,0.766431838,0.530746337,0.519092835,,
Paraguay,0.826562038,0.764706482,0.83648244,0.878731993,0.860335861,0.69030406,0.700535755,0.700425964,0.717085342,0.706488543,0.649675518,0.66332734,0.675894854,0.698581746,0.712300577,,
Peru,1.00225948,1.004646124,1.110968953,1.108663924,1.15215749,1.171376242,1.035625397,1.022777717,0.979999437,1.170715367,1.357632,1.268302202,1.544718674,1.450005618,1.64613477,1.85850679,1.983535793
Philippines,0.876543137,0.87753901,0.982389702,0.935078558,0.860341245,0.87509633,0.824721973,0.827371811,0.812963377,0.827282166,0.808671997,0.711730768,0.716808957,0.762788129,0.747462999,0.733395486,0.733004514
Pitcairn,,,,,,,,,,,,,,,,,
Poland,9.032723968,9.343764385,9.143668046,8.520610818,8.271701391,7.875842074,7.912304859,7.766173343,7.980185567,7.988454822,7.952138048,8.367266757,8.25278775,8.269040235,7.8139442,8.41294585,8.752443669
Portugal,5.127930103,4.988505638,5.212764197,5.662190353,6.283830669,6.09124035,6.055794247,6.410089131,5.854301933,6.012546369,6.19360969,5.587546549,5.737097171,5.486926399,5.385511013,4.972355637,5.019152181
Puerto Rico,,,,,,,,,,,,,,,,,
Qatar,61.47543436,62.10311033,68.61994211,59.03245948,55.10905996,58.76400483,49.92952963,45.62677335,55.32262178,62.06937698,63.1874356,57.98689476,57.11038608,48.59437751,44.02253565,42.04327574,44.45025181
Reunion,3.174654858,3.247853319,3.344845494,3.516130101,3.258958812,3.349192946,3.594527049,3.535919431,3.527902502,3.666086827,3.593627005,3.56469278,3.541704717,3.537728235,3.508197022,,
Romania,5.603394518,5.613395912,5.093895129,4.569124984,4.022479632,4.054506967,4.328656246,4.187281375,4.375354927,4.366713078,4.361248148,4.698971559,4.605845464,4.38905364,3.690293843,3.534455654,3.815450752
Russia,11.17949456,10.99145683,10.52452842,10.3324115,10.44693374,10.61594912,10.65854383,10.70318054,11.07690138,11.10699781,11.23123971,11.63299408,11.63634066,11.9828969,11.00376147,11.42195086,11.75987617
Rwanda,0.109930106,0.108663877,0.103635176,0.09240437,0.088489028,0.084667516,0.081510694,0.079266717,0.076993775,0.076510514,0.074913474,0.073011724,0.073631401,0.070371204,0.070408364,,
St. BarthÇlemy,,,,,,,,,,,,,,,,,
St. Helena,2.090857251,2.107279693,2.120686331,2.13385063,2.150537634,2.174342755,2.206177296,2.24443991,2.289281998,2.33943003,2.392344498,2.448252838,2.506836828,2.565298507,2.620919705,,
St. Kitts and Nevis,2.210833082,2.348599229,2.317427355,2.287174004,2.257452158,2.227864217,3.926187671,4.185427104,4.590697577,4.683133166,4.772266624,4.711141449,4.941697221,4.879130627,5.030401401,,
St. Lucia,2.119215505,2.214438137,2.062938375,2.010811375,2.055359398,2.100465922,2.285045229,2.03334351,2.21735419,2.173589764,2.218524681,2.195582488,2.280900274,2.320892723,2.232427606,,
St. Martin,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,1.221238447,1.255603168,1.256417143,1.529094498,1.563625015,1.461351426,1.663780517,1.729079982,1.793504008,1.79000178,1.820605949,1.851545812,1.849135033,1.847136481,1.845598172,,
St.-Pierre-et-Miquelon,11.05644607,11.05820106,7.569742206,8.739869696,8.750994431,8.771929825,8.801408225,9.427393005,10.65547304,10.11248107,10.75444028,10.79842932,10.83743842,10.86956522,10.89648341,,
Samoa,0.784514166,0.776612206,0.768487361,0.760618406,0.795422325,0.789204885,0.804976217,0.801174309,0.839189986,0.856988631,0.87477414,0.87221417,0.889982366,0.887378146,0.884498075,,
San Marino,,,,,,,,,,,,,,,,,
Sao Tome and Principe,0.601868136,0.590042836,0.57828647,0.593844629,0.635493771,0.624069215,0.63910386,0.729504691,0.74305246,0.756209903,0.840857369,0.82811727,0.815534556,0.802825947,0.789670697,,
Saudi Arabia,12.77494665,13.77200584,11.36763422,10.78389426,11.56543017,14.81188552,14.36964959,15.20645942,14.65197595,17.05015534,16.53858332,17.44796401,15.42881971,15.9822462,16.14125748,17.15076422,17.92118059
Senegal,0.417526723,0.435295683,0.370299135,0.379434873,0.399310606,0.414270689,0.443734387,0.453614553,0.486730894,0.498992753,0.538942505,0.428725159,0.464937483,0.45043505,0.377967376,,
Serbia,,,,,,,,,,,,5.465046998,5.293979298,5.286125766,4.694508282,,
Serbia and Montenegro,3.735230388,4.317116695,4.626699289,4.879852077,3.400931757,3.791969618,4.071425901,4.363381984,4.66934854,5.100730655,4.981019637,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,
Seychelles,2.550554033,2.622724985,5.434948951,5.714359927,6.597266846,7.176293661,8.057697299,6.729497355,6.825046942,9.362910611,8.342014617,8.830519668,7.33549083,7.97026926,8.561902438,,
Sierra Leone,0.073364127,0.081833124,0.084319596,0.076974214,0.072818868,0.102660277,0.5529158,0.922868973,4.216261242,0.844820974,0.146568907,0.304903763,1.849969337,0.157456585,0.246604126,,
Singapore,13.52960291,15.46207034,18.86128859,15.23105404,13.07230512,12.1498737,10.74130603,10.43015955,8.480072442,9.799147052,11.58962609,10.63593619,7.69098115,6.570811826,6.448636461,6.649857985,6.766617188
Slovak Republic,8.103158677,7.952338748,7.7885871,8.009997007,7.379698285,6.758257328,7.278343962,7.257179056,7.300549325,7.160088597,7.233132478,7.178985152,6.738570282,6.901654456,6.215614862,6.381347098,6.47240542
Slovenia,7.317649991,7.575158119,8.017188366,7.669529183,7.675966274,7.173008105,7.617740025,7.731726223,7.763804388,7.871199224,7.919081652,8.08825007,8.046334003,8.50092724,7.554198534,,
Solomon Islands,0.452669817,0.440364702,0.42849567,0.416983281,0.414961761,0.403687502,0.410090934,0.398820971,0.404341381,0.393213385,0.382428171,0.371980676,0.398799573,0.388067132,0.377772478,,
Somalia,0.001685902,,,,,0.069873996,0.066123289,0.073415653,0.072121011,0.070453284,0.069299414,0.067349151,0.069273543,0.068218889,0.065132664,,
Somaliland,,,,,,,,,,,,,,,,,
South Africa,8.536373092,8.502692147,8.660250638,8.55278692,8.40559603,8.234447518,7.991048987,7.555187225,8.165662922,9.043477622,8.28745699,8.789515822,9.082425042,9.426622156,10.02926484,10.20110451,10.29106147
South Ossetia,,,,,,,,,,,,,,,,,
Spain,6.130604687,5.905986145,6.365923958,6.582258255,7.068002606,7.307494221,7.304999803,7.602854664,7.637238997,7.942453805,8.144403925,7.951434227,8.030690436,7.293088758,6.314977718,6.260546205,6.346248022
Sri Lanka,0.318001077,0.379049841,0.407291187,0.419356753,0.458675419,0.542026556,0.541421531,0.575273236,0.55028812,0.610095096,0.58670256,0.585217112,0.614599842,0.580970179,0.612378266,,
Sudan,0.191940592,0.173487613,0.214701915,0.181422022,0.191887235,0.203470696,0.228763606,0.284958808,0.311233555,0.38423627,0.356684108,0.388280916,0.409444748,0.364976621,0.427482248,,
Suriname,5.004740932,4.820893,4.78022072,4.763750282,4.67472744,4.555392286,4.78633634,4.688988305,4.60216379,4.646186951,4.773406716,4.851000733,4.801334023,4.755377627,4.753834839,,
Svalbard,,,,,,,,,,,,,,,,,
Swaziland,0.471846112,0.346322281,1.194515295,1.179797053,1.182373664,1.116717677,1.064103888,1.039610804,0.956471367,0.940525386,0.922549579,0.908789399,0.938505528,0.949860796,0.875597533,,
Sweden,5.748230032,6.521109372,5.854949148,5.983782633,5.772652739,5.619504163,5.759176144,6.450358359,6.130266398,6.072200103,5.709937986,5.452381206,5.245428615,5.315688399,4.697578127,5.159372004,4.78559309
Switzerland,5.58930507,5.654516718,5.84765053,5.880215442,5.702370176,5.447382044,5.959870165,5.611965123,5.501697577,5.486627621,5.579360883,5.606771687,5.054235042,5.333057624,5.457750306,5.218358958,4.944514156
Syria,3.104386642,3.047465054,2.757318296,3.307648793,3.363207367,3.192517004,2.964542857,2.302944969,3.103545487,2.838465771,2.739071584,2.832061721,2.972039494,2.997489437,3.25659903,,
Taiwan,8.374260216,8.708546929,9.284686598,9.707413516,9.342935901,9.813205306,10.15933918,10.59284664,10.93656567,11.51947956,11.56047457,11.80150996,12.00958047,11.28218664,10.40708337,11.01245629,11.11550345
Tajikistan,0.424097316,0.482395713,0.362029908,0.414255843,0.412662092,0.362341908,0.367691083,0.299245491,0.327508873,0.402172598,0.381823704,0.414173934,0.497444189,0.463579009,0.417834347,,
Tanzania,0.118655884,0.112442449,0.091224327,0.078906191,0.076431907,0.077883174,0.089574137,0.100179091,0.103456859,0.11518087,0.144660963,0.149243355,0.149726607,0.154672995,0.159893744,,
Thailand,3.04181932,3.363751754,3.447104324,3.024416288,3.155481941,3.191052291,3.397034034,3.567520786,3.757854659,4.052903134,4.125121306,4.220817479,4.065237378,4.155642587,3.95447051,4.160850484,4.108357383
Timor-Leste,,,,,,,,0.181661429,0.173230082,0.1806937,0.174194129,0.172993944,0.172830428,0.176584249,0.16668379,,
Togo,0.233346029,0.25177777,0.226777233,0.25910115,0.3303407,0.283021912,0.235952056,0.243916008,0.282964931,0.264169418,0.247470866,0.220799333,0.232863496,0.251983337,0.251615635,,
Tokelau,,,,,,,,,,,,,,,,,
Tonga,1.146944436,1.14349869,1.177270735,1.13441825,1.317171468,1.235513351,1.414896353,1.44367157,1.766022135,1.718418656,1.707521682,1.696461385,1.72120406,1.710232242,1.700170983,,
Transnistria,,,,,,,,,,,,,,,,,
Trinidad and Tobago,16.62064794,17.16513602,15.07534537,15.07418472,17.72827269,18.97102659,19.29226402,20.65777693,21.20440662,23.64577023,21.72594204,24.3478454,26.44193536,35.37359258,35.75163873,38.25690802,37.06568019
Tunisia,1.760799751,1.850867979,1.849165891,1.942703714,1.957785894,2.106678672,2.180460813,2.181157781,2.200638128,2.286900967,2.300148417,2.308450239,2.355919679,2.440669475,2.426735876,,
Turkey,2.921204316,3.145677776,3.26586312,3.248784896,3.138322808,3.396750939,3.013720543,3.142425025,3.293506191,3.352171129,3.483062855,3.787048964,4.066597141,4.021902589,3.866865893,3.94414195,4.205004023
Turkmenistan,8.265739576,7.34847189,6.902074596,5.92550561,7.891353201,7.918317906,8.716892035,8.928152829,9.285172927,9.226054809,9.55620722,9.619770615,11.00865645,11.18698047,9.670918085,10.54515179,11.31983545
Turks and Caicos Islands,0.7174069,0.69361246,0.675883257,0.874942831,0.834613707,0.777124287,0.707577512,4.296129144,4.006504066,3.641824224,3.96318496,4.387849033,4.582800451,4.384501299,4.32865588,,
Tuvalu,,,,,,,,,,,,,,,,,
Uganda,0.047701171,0.05190872,0.051876195,0.059210261,0.05995946,0.063299016,0.064867712,0.064678129,0.064135222,0.067280409,0.080345994,0.090386244,0.10308759,0.100852839,0.107503598,0,0
Ukraine,8.722384847,8.120373238,6.776832883,6.590570455,6.735775352,6.560310436,6.638455545,6.634179129,7.393012154,7.257285789,7.224416661,7.034864957,7.104825724,7.036664214,5.953208804,6.425868896,6.922236291
United Arab Emirates,30.07600328,16.59496717,15.94508113,29.57288649,27.05096263,37.1031264,32.17228037,25.89892558,31.27215979,31.00893866,28.57213771,26.07472134,25.29577212,24.65683298,22.59876747,21.49395136,21.18186786
United Kingdom,9.732749787,9.982557922,9.49304413,9.47353452,9.127136584,9.233474647,9.315212813,8.963441072,9.069662877,9.022277533,9.001928878,8.952961552,8.680079534,8.522876171,7.696975098,7.923624751,7.336315928
United States,19.66588771,19.83352878,20.17604887,19.7422366,19.7910708,20.2230275,19.61464335,19.58781178,19.5033538,19.69044938,19.62757965,19.1514501,19.28039782,18.5459917,17.22232659,17.73020252,17.25534888
Uruguay,1.424168655,1.67606966,1.699139969,1.72843431,2.033286064,1.59854208,1.530714036,1.389315323,1.383637806,1.689063569,1.738133813,1.997825563,1.798415923,2.489763547,2.35023763,,
USSR,,,,,,,,,,,,,,,,,
Uzbekistan,4.40252316,4.419325929,4.28482617,4.872490825,4.798243773,4.841064793,4.872775738,5.020897832,4.812649856,4.640350382,4.30915132,4.442455833,4.409877873,4.658142664,4.294347639,4.416092632,4.659226361
Wallis et Futuna,,,,,,,1.011285022,1.772927172,1.779441672,1.789241315,2.058912987,2.07625519,2.096885648,1.589250885,2.141431839,,
Vanuatu,0.392243096,0.490929448,0.503084249,0.473926547,0.465315596,0.435861691,0.464272148,0.433467828,0.403397877,0.267560481,0.260453663,0.219905272,0.428701409,0.530606338,0.501874902,,
Venezuela,6.046072925,5.455367517,5.833523974,7.142414582,7.225967549,6.259217615,6.953024134,7.646174344,7.463581501,6.421846253,6.811299967,6.262415884,6.325177851,6.496697762,6.478911769,6.940403716,7.033115783
West Bank and Gaza,,,0.139027419,0.202052038,0.209712636,0.247611425,0.410765965,0.344120852,0.374235226,0.535766454,0.771369263,0.62292296,0.623526066,0.536602287,0.550372387,,
West Germany,,,,,,,,,,,,,,,,,
Western Sahara,0.80679717,0.795857549,0.798044067,0.783195953,0.786200396,0.755797975,0.707728794,0.658252087,0.61203387,0.572679885,0.541089914,0.516308861,0.496382999,0.479618237,0.464255266,,
Vietnam,0.392290537,0.454689417,0.59226571,0.616837131,0.612249535,0.674691163,0.767733041,0.879492136,0.96784037,1.226991538,1.242355029,0.984356377,1.314924012,1.493381555,1.636855543,1.721223866,1.796043096
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,
North Yemen (former),,,,,,,,,,,,,,,,,
South Yemen (former),,,,,,,,,,,,,,,,,
Yemen,0.742619857,0.95061316,0.953558418,0.729742745,0.807333867,0.825886121,0.889667117,0.837040755,0.891001977,0.94275224,0.970620684,0.976603328,0.989049827,1.000828155,1.028568525,,
Yugoslavia,,,,,,,,,,,,,,,,,
Zambia,0.243363123,0.204105445,0.25383693,0.238964347,0.18176428,0.178273353,0.182459196,0.184131046,0.192078064,0.188371501,0.197050667,0.19440961,0.142647191,0.15579379,0.155902724,,
Zimbabwe,1.294742333,1.260838816,1.191934032,1.162341642,1.276289034,1.110011767,0.998965011,0.946346059,0.842467063,0.787884075,0.856967286,0.825534835,0.770569496,0.728825335,0.714580117,,
èland,,,,,,,,,,,,,,,,,
South Sudan,,,,,,,,,,,,,,,,,
Christian,,,,,,,,,,,,,,,,,
Coastline,,,,,,,,,,,,,,,,,
Curaáao,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,
Antarctica,,,,,,,,,,,,,,,,,
"Virgin Islands, British",,,,,,,,,,,,,,,,,
Hawaiian Trade Zone,,,,,,,,,,,,,,,,,
U.S. Pacific Islands,,,,,,,,,,,,,,,,,
Wake Island,,,,,,,,,,,,,,,,,
Bonaire,,,,,,,,,,,,,,,,,
Sark,,,,,,,,,,,,,,,,,
Chinese Taipei,,,,,,,,,,,,,,,,,
Saint Eustatius,,,,,,,,,,,,,,,,,
Saba,,,,,,,,,,,,,,,,,
